,src,dst,ts,label,idx
162,18943,22043,1.0,0.0,162
163,18943,33608,1.0,0.0,163
164,18943,8399,1.0,0.0,164
165,8161,9076,1.0,0.0,165
166,8161,9076,1.0,0.0,166
167,18943,33317,1.0,0.0,167
181,23767,115,1.0,0.0,181
168,5980,115,1.0,0.0,168
170,5980,115,1.0,0.0,170
171,5980,115,1.0,0.0,171
172,920,115,1.0,0.0,172
173,23767,115,1.0,0.0,173
174,23767,115,1.0,0.0,174
175,23767,115,1.0,0.0,175
176,920,115,1.0,0.0,176
177,920,115,1.0,0.0,177
178,920,115,1.0,0.0,178
179,2846,115,1.0,0.0,179
169,5980,115,1.0,0.0,169
104,3048,34846,1.0,0.0,104
103,3048,34846,1.0,0.0,103
102,3048,34846,1.0,0.0,102
26,8170,29946,1.0,0.0,26
27,8170,29946,1.0,0.0,27
28,8170,29946,1.0,0.0,28
29,8170,29946,1.0,0.0,29
30,8170,15513,1.0,0.0,30
31,8170,15513,1.0,0.0,31
32,8170,36649,1.0,0.0,32
33,8170,8929,1.0,0.0,33
34,8170,16516,1.0,0.0,34
35,8170,9792,1.0,0.0,35
25,8170,34363,1.0,0.0,25
36,8170,16516,1.0,0.0,36
38,8170,17096,1.0,0.0,38
39,8170,32980,1.0,0.0,39
40,8170,32980,1.0,0.0,40
41,8170,32980,1.0,0.0,41
42,8170,25507,1.0,0.0,42
43,8170,25507,1.0,0.0,43
44,8170,25507,1.0,0.0,44
45,8170,25507,1.0,0.0,45
46,8170,2710,1.0,0.0,46
47,8170,16516,1.0,0.0,47
37,8170,17096,1.0,0.0,37
48,8170,16516,1.0,0.0,48
24,8170,691,1.0,0.0,24
22,8170,11248,1.0,0.0,22
417,8768,22271,1.0,0.0,417
1,29489,14460,1.0,0.0,1
2,18943,3604,1.0,0.0,2
3,18943,4630,1.0,0.0,3
4,18943,3969,1.0,0.0,4
5,8170,28458,1.0,0.0,5
6,8170,28458,1.0,0.0,6
7,8170,2967,1.0,0.0,7
8,8170,32470,1.0,0.0,8
9,8170,32470,1.0,0.0,9
23,8170,2465,1.0,0.0,23
10,8170,2967,1.0,0.0,10
12,8170,28620,1.0,0.0,12
13,8170,28620,1.0,0.0,13
14,8170,2967,1.0,0.0,14
15,8170,2967,1.0,0.0,15
16,8170,40368,1.0,0.0,16
17,35772,13117,1.0,0.0,17
18,8170,39469,1.0,0.0,18
19,8170,28357,1.0,0.0,19
20,8170,17096,1.0,0.0,20
21,8170,17096,1.0,0.0,21
11,8170,35772,1.0,0.0,11
49,8170,32980,1.0,0.0,49
50,8170,1168,1.0,0.0,50
51,8768,26259,1.0,0.0,51
79,8170,1892,1.0,0.0,79
80,8170,1892,1.0,0.0,80
81,8170,1892,1.0,0.0,81
82,8170,36468,1.0,0.0,82
83,8170,27444,1.0,0.0,83
84,8170,27444,1.0,0.0,84
85,8170,13443,1.0,0.0,85
86,8170,14059,1.0,0.0,86
87,40923,1220,1.0,0.0,87
88,40923,1220,1.0,0.0,88
78,8170,1892,1.0,0.0,78
89,18943,6449,1.0,0.0,89
91,18943,6449,1.0,0.0,91
92,32692,40530,1.0,0.0,92
93,3706,28192,1.0,0.0,93
94,3706,28192,1.0,0.0,94
95,3706,28192,1.0,0.0,95
96,18943,16960,1.0,0.0,96
97,18943,33811,1.0,0.0,97
99,18943,26640,1.0,0.0,99
100,8170,40922,1.0,0.0,100
101,3048,34846,1.0,0.0,101
90,18943,6449,1.0,0.0,90
77,8170,42355,1.0,0.0,77
76,8170,30723,1.0,0.0,76
75,8170,42266,1.0,0.0,75
52,11801,8170,1.0,0.0,52
53,10336,8170,1.0,0.0,53
54,22821,8170,1.0,0.0,54
55,20877,8170,1.0,0.0,55
56,34833,8170,1.0,0.0,56
57,35390,8170,1.0,0.0,57
58,41315,8170,1.0,0.0,58
59,2177,8170,1.0,0.0,59
60,35110,8170,1.0,0.0,60
61,28328,8170,1.0,0.0,61
62,2177,8170,1.0,0.0,62
63,8542,8170,1.0,0.0,63
64,5459,8170,1.0,0.0,64
65,14872,8170,1.0,0.0,65
66,34211,8170,1.0,0.0,66
67,27786,8170,1.0,0.0,67
68,8170,5641,1.0,0.0,68
69,8170,5641,1.0,0.0,69
70,8170,5641,1.0,0.0,70
71,8170,5641,1.0,0.0,71
72,8170,42266,1.0,0.0,72
73,8170,42266,1.0,0.0,73
74,8170,42266,1.0,0.0,74
206,5442,8247,1.0,0.0,206
207,18943,20483,1.0,0.0,207
98,18943,37567,1.0,0.0,98
209,18943,35765,1.0,0.0,209
341,18943,4934,1.0,0.0,341
342,8514,10087,1.0,0.0,342
343,18943,33888,1.0,0.0,343
344,18943,2008,1.0,0.0,344
345,36198,18580,1.0,0.0,345
346,8170,23671,1.0,0.0,346
347,3854,39488,1.0,0.0,347
348,18943,9107,1.0,0.0,348
349,36198,10732,1.0,0.0,349
350,3048,17572,1.0,0.0,350
340,36198,34409,1.0,0.0,340
351,36198,4211,1.0,0.0,351
353,18943,21578,1.0,0.0,353
354,5442,12696,1.0,0.0,354
355,13702,26620,1.0,0.0,355
356,8170,10299,1.0,0.0,356
357,18943,10846,1.0,0.0,357
358,18943,10846,1.0,0.0,358
359,18943,10846,1.0,0.0,359
360,18943,37679,1.0,0.0,360
361,18943,33417,1.0,0.0,361
362,8170,13654,1.0,0.0,362
352,36198,4211,1.0,0.0,352
363,18943,18292,1.0,0.0,363
339,18943,27046,1.0,0.0,339
337,36198,39834,1.0,0.0,337
315,26553,37395,1.0,0.0,315
316,26553,37395,1.0,0.0,316
317,26553,37395,1.0,0.0,317
318,26553,37395,1.0,0.0,318
319,10791,13117,1.0,0.0,319
320,10791,13117,1.0,0.0,320
321,10791,13117,1.0,0.0,321
322,10791,13117,1.0,0.0,322
323,10791,13117,1.0,0.0,323
324,36198,4524,1.0,0.0,324
338,36198,25970,1.0,0.0,338
325,36198,4943,1.0,0.0,325
327,36198,4943,1.0,0.0,327
328,18943,15474,1.0,0.0,328
329,36198,5379,1.0,0.0,329
330,36198,5379,1.0,0.0,330
331,36198,5379,1.0,0.0,331
332,36198,3231,1.0,0.0,332
333,36198,32356,1.0,0.0,333
334,36198,32356,1.0,0.0,334
335,36198,32356,1.0,0.0,335
336,36198,32356,1.0,0.0,336
326,36198,4943,1.0,0.0,326
364,18943,16131,1.0,0.0,364
366,18943,27494,1.0,0.0,366
367,3854,12511,1.0,0.0,367
395,18943,9192,1.0,0.0,395
396,8170,29971,1.0,0.0,396
397,8170,10373,1.0,0.0,397
398,8170,11781,1.0,0.0,398
399,8170,20348,1.0,0.0,399
400,8170,3568,1.0,0.0,400
401,8170,15045,1.0,0.0,401
402,8170,15045,1.0,0.0,402
403,8170,15045,1.0,0.0,403
404,8170,4289,1.0,0.0,404
394,18943,792,1.0,0.0,394
405,8170,27940,1.0,0.0,405
407,8170,33561,1.0,0.0,407
408,8170,12394,1.0,0.0,408
409,8170,12394,1.0,0.0,409
410,8170,12394,1.0,0.0,410
411,8170,33121,1.0,0.0,411
412,8170,14861,1.0,0.0,412
413,8170,29689,1.0,0.0,413
414,8768,22271,1.0,0.0,414
208,18943,13658,1.0,0.0,208
415,8768,22271,1.0,0.0,415
406,8170,7172,1.0,0.0,406
393,18943,34432,1.0,0.0,393
392,18943,7397,1.0,0.0,392
391,8170,8409,1.0,0.0,391
368,18943,5683,1.0,0.0,368
369,18943,40128,1.0,0.0,369
370,5442,2129,1.0,0.0,370
371,25850,29276,1.0,0.0,371
372,25850,29276,1.0,0.0,372
373,25850,29276,1.0,0.0,373
374,25850,29276,1.0,0.0,374
375,25850,29276,1.0,0.0,375
376,25850,29276,1.0,0.0,376
377,25850,29276,1.0,0.0,377
378,25850,29276,1.0,0.0,378
379,18943,24351,1.0,0.0,379
380,18943,41572,1.0,0.0,380
381,18943,338,1.0,0.0,381
382,18943,17653,1.0,0.0,382
383,18943,17653,1.0,0.0,383
384,2438,29276,1.0,0.0,384
385,31491,29276,1.0,0.0,385
386,5442,7334,1.0,0.0,386
387,5442,7334,1.0,0.0,387
388,8170,39092,1.0,0.0,388
389,8170,39092,1.0,0.0,389
390,8170,8409,1.0,0.0,390
314,26860,20535,1.0,0.0,314
313,26860,20535,1.0,0.0,313
365,18943,19440,1.0,0.0,365
311,18943,41034,1.0,0.0,311
237,40923,31735,1.0,0.0,237
238,40923,31735,1.0,0.0,238
239,40923,31735,1.0,0.0,239
240,40923,31735,1.0,0.0,240
241,40923,31735,1.0,0.0,241
242,40923,31735,1.0,0.0,242
243,40923,31735,1.0,0.0,243
244,40923,31735,1.0,0.0,244
245,40923,31735,1.0,0.0,245
