,src,dst,ts,label,idx
19888,2807,40866,496.0,0.0,116543
19890,22352,16163,496.0,0.0,116556
19891,16649,21760,496.0,0.0,116576
28239,39824,41308,496.0,0.0,116574
29395,38889,42465,496.0,0.0,116526
29080,35795,16163,496.0,0.0,116535
10157,40866,37910,496.0,1.0,116541
28701,11987,16163,496.0,0.0,116545
29398,5976,1037,496.0,0.0,116539
29409,38009,16163,496.0,0.0,116572
29408,41496,41308,496.0,0.0,116570
29407,977,16163,496.0,0.0,116567
29406,39187,16163,496.0,0.0,116566
29405,38581,11269,496.0,0.0,116564
29404,8475,14871,496.0,0.0,116555
29403,34053,16163,496.0,0.0,116548
29402,26124,16163,496.0,0.0,116547
29401,40362,40866,496.0,0.0,116544
29410,36915,42514,496.0,0.0,116575
29400,26524,10363,496.0,0.0,116542
29397,547,42465,496.0,0.0,116528
29384,8829,10363,496.0,0.0,116499
29385,15272,10363,496.0,0.0,116501
29386,27853,10363,496.0,0.0,116502
29387,29312,10363,496.0,0.0,116506
29388,23214,10363,496.0,0.0,116511
29389,5354,10363,496.0,0.0,116512
29390,26380,10363,496.0,0.0,116514
29391,12051,10363,496.0,0.0,116517
29399,37910,40866,496.0,0.0,116541
29239,40249,16163,496.0,0.0,116562
29411,21688,16163,496.0,0.0,116578
29396,6218,16163,496.0,0.0,116527
29392,21406,10363,496.0,0.0,116518
29165,34490,16163,496.0,0.0,116531
29413,28461,5011,497.0,0.0,116589
19894,41047,6047,497.0,0.0,116604
19895,26908,601,497.0,0.0,116606
19896,8703,38336,497.0,0.0,116613
10257,42514,19176,497.0,1.0,116583
19424,13903,13563,497.0,1.0,116602
19897,36070,38336,497.0,0.0,116614
19898,19794,38336,497.0,0.0,116615
19904,1111,11999,497.0,0.0,116622
19893,7588,21760,497.0,0.0,116587
19844,5011,28461,497.0,1.0,116589
19899,29977,38336,497.0,0.0,116616
29412,17705,16163,497.0,0.0,116582
19902,36249,38336,497.0,0.0,116620
29415,13563,13903,497.0,0.0,116602
28944,40632,41308,497.0,0.0,116586
29414,15713,42514,497.0,0.0,116590
19892,38186,21760,497.0,0.0,116584
19901,32641,32623,497.0,0.0,116618
19903,15769,38336,497.0,0.0,116621
19900,10917,38336,497.0,0.0,116617
19907,10979,601,498.0,0.0,116626
19910,24890,38294,498.0,0.0,116629
19909,42093,601,498.0,0.0,116628
19908,21552,601,498.0,0.0,116627
19906,36660,601,498.0,0.0,116625
19905,38828,601,498.0,0.0,116624
19913,6047,4035,499.0,1.0,116640
19915,12923,34027,499.0,0.0,116643
19916,12320,13823,499.0,0.0,116648
19917,38336,16699,499.0,1.0,116649
19918,14174,601,499.0,0.0,116651
19919,17249,32017,499.0,0.0,116968
19911,42559,21777,499.0,0.0,116633
19912,21760,4035,499.0,1.0,116638
19914,35750,601,499.0,0.0,116642
29420,16699,38336,499.0,0.0,116649
29419,26195,34550,499.0,0.0,116647
18914,4697,995,499.0,1.0,116644
29418,7631,10363,499.0,0.0,116646
29417,995,4697,499.0,0.0,116644
25122,23788,7261,499.0,0.0,116972
29416,40041,40151,499.0,0.0,116635
29039,4035,21760,499.0,0.0,116638
17139,4665,32017,499.0,0.0,116971
19949,3258,32017,500.0,0.0,117042
19948,36210,32017,500.0,0.0,117039
19930,32340,32017,500.0,0.0,116992
19947,5236,32017,500.0,0.0,117036
19946,2502,32017,500.0,0.0,117033
19945,15296,32017,500.0,0.0,117032
19929,29289,32017,500.0,0.0,116989
19928,4095,32017,500.0,0.0,116986
19950,4855,32017,500.0,0.0,117043
19927,16544,32017,500.0,0.0,116985
19931,2354,32017,500.0,0.0,116995
19936,18056,22605,500.0,0.0,117002
19932,16551,32017,500.0,0.0,116996
19935,5704,32017,500.0,0.0,116999
19933,38358,32017,500.0,0.0,116997
19943,26121,32017,500.0,0.0,117030
19942,11661,32017,500.0,0.0,117029
19941,9212,22605,500.0,0.0,117018
19940,33359,32017,500.0,0.0,117014
19939,13205,32017,500.0,0.0,117012
19938,12141,32017,500.0,0.0,117007
19937,22529,601,500.0,0.0,117004
19934,27162,32017,500.0,0.0,116998
19926,22842,32017,500.0,0.0,116984
19944,4173,32017,500.0,0.0,117031
19925,17168,32017,500.0,0.0,116983
29426,3767,10363,500.0,0.0,117021
19923,14164,22605,500.0,0.0,116979
29428,22708,23669,500.0,0.0,117025
29429,21710,23669,500.0,0.0,117028
29430,4779,9230,500.0,0.0,117050
29431,9276,11999,500.0,0.0,117051
29424,21884,10363,500.0,0.0,117016
29423,35950,10363,500.0,0.0,117015
29422,8283,5336,500.0,0.0,117003
19924,21927,32017,500.0,0.0,116980
19857,3900,32017,500.0,0.0,116991
19922,19428,32017,500.0,0.0,116978
19921,9798,32017,500.0,0.0,116976
29427,42460,10363,500.0,0.0,117024
29425,10590,23669,500.0,0.0,117017
19966,7271,22605,501.0,0.0,117085
19958,25971,32017,501.0,0.0,117065
19959,13437,32017,501.0,0.0,117069
19971,7201,16163,501.0,0.0,117100
19967,12358,32017,501.0,0.0,117087
19970,13644,32017,501.0,0.0,117097
19960,16761,32017,501.0,0.0,117070
19968,15641,32017,501.0,0.0,117088
19962,34027,38388,501.0,1.0,117075
19957,3405,32017,501.0,0.0,117063
19963,38323,32017,501.0,0.0,117080
19964,14826,32017,501.0,0.0,117082
19965,4835,32017,501.0,0.0,117084
19969,13212,32017,501.0,0.0,117094
19956,29456,601,501.0,0.0,117062
19961,26674,32017,501.0,0.0,117071
19954,6226,32017,501.0,0.0,117058
19953,13889,32017,501.0,0.0,117056
19952,7462,32017,501.0,0.0,117055
19951,35773,32017,501.0,0.0,117052
19955,27540,32017,501.0,0.0,117060
11862,35267,32017,501.0,0.0,117095
19503,10363,2477,501.0,1.0,117057
28834,2477,10363,501.0,0.0,117057
20006,39999,32017,502.0,0.0,117184
20005,26041,32017,502.0,0.0,117183
20004,22452,32017,502.0,0.0,117182
20003,31268,32017,502.0,0.0,117181
20002,17085,32017,502.0,0.0,117180
20001,14628,32017,502.0,0.0,117179
19998,6974,32017,502.0,0.0,117171
19999,36040,32017,502.0,0.0,117172
20007,26329,32017,502.0,0.0,117188
19997,3288,32017,502.0,0.0,117170
19995,18067,32017,502.0,0.0,117165
19994,18042,32017,502.0,0.0,117163
19993,916,32017,502.0,0.0,117162
19992,21276,32017,502.0,0.0,117161
20000,9420,32017,502.0,0.0,117175
20008,7896,32017,502.0,0.0,117193
20012,27384,32017,502.0,0.0,117204
20010,31550,32017,502.0,0.0,117199
20017,33523,32017,502.0,0.0,117219
19189,13915,17534,502.0,1.0,117126
15503,20259,32017,502.0,0.0,117174
20024,8960,32017,502.0,0.0,117235
20023,41388,32017,502.0,0.0,117232
20022,29721,32017,502.0,0.0,117231
19991,14645,32017,502.0,0.0,117155
20021,11251,32017,502.0,0.0,117228
